1620351900000,56105.39000000,56293.79000000,55957.15000000,56197.07000000,653.02789800,1620352799999,36645830.87116638,24608,341.27140900,19152177.93207526,0
1620352800000,56197.06000000,56397.02000000,56119.60000000,56294.59000000,787.28486000,1620353699999,44271358.75344903,31190,376.75009800,21185962.51893970,0
1620353700000,56294.58000000,56300.00000000,55864.38000000,55876.58000000,943.40583700,1620354599999,52982848.27778422,29266,419.30062700,23557190.69523566,0
1620354600000,55876.58000000,55969.34000000,55500.00000000,55651.87000000,1580.26710700,1620355499999,88081302.80186619,43874,689.57461900,38436717.09889588,0
1620355500000,55655.75000000,55969.38000000,55651.97000000,55829.28000000,637.58449900,1620356399999,35601466.59774673,22869,339.58123900,18960671.41706592,0
1620356400000,55829.28000000,56150.00000000,55680.00000000,55909.21000000,873.53462700,1620357299999,48842842.06898208,23692,386.57909300,21615548.48473451,0
1620357300000,55909.21000000,55989.02000000,55510.89000000,55599.99000000,830.99493500,1620358199999,46329131.65360437,25992,415.52744800,23169831.51249430,0
1620358200000,55593.30000000,55880.00000000,55476.74000000,55737.00000000,626.82797600,1620359099999,34927160.61158936,20842,300.15601500,16727171.60581684,0
1620359100000,55737.00000000,55945.94000000,55680.00000000,55705.67000000,475.49723600,1620359999999,26538030.20389574,15686,232.96388200,13001718.00335488,0
1620360000000,55705.67000000,55735.75000000,55341.83000000,55730.76000000,864.88851300,1620360899999,48018290.70985299,24170,429.63954500,23854439.95316626,0
1620360900000,55730.75000000,55846.56000000,55419.36000000,55438.22000000,641.67444500,1620361799999,35689188.08520246,19561,291.31041500,16206211.39328024,0
1620361800000,55438.21000000,55696.26000000,55241.63000000,55693.25000000,843.40346000,1620362699999,46755875.64976977,25736,444.20383900,24628418.09562423,0
1620362700000,55692.21000000,55890.98000000,55477.88000000,55830.90000000,513.12035700,1620363599999,28562490.96266211,17041,259.21425900,14430263.64045006,0
1620363600000,55830.90000000,55980.00000000,55712.39000000,55911.59000000,558.57649700,1620364499999,31195602.41415706,15869,327.25817500,18275021.04089103,0
1620364500000,55911.59000000,55969.34000000,55753.69000000,55944.92000000,476.24399800,1620365399999,26613475.70809503,15837,228.95452600,12794060.96369807,0
1620365400000,55944.92000000,56106.34000000,55857.00000000,55959.76000000,500.78085400,1620366299999,28028436.52936951,15396,260.64335800,14587767.68181182,0
1620366300000,55956.91000000,55974.65000000,55795.36000000,55795.36000000,554.48951100,1620367199999,30977697.20083200,15878,304.89696900,17033250.68737821,0
1620367200000,55795.37000000,56073.75000000,55640.37000000,56035.00000000,601.44664300,1620368099999,33583948.45389697,18618,346.84315700,19363331.00604675,0
1620368100000,56033.26000000,56141.78000000,55941.94000000,55984.64000000,478.12654700,1620368999999,26789146.30842600,15642,233.17433600,13063999.09064967,0
1620369000000,55984.64000000,56089.99000000,55886.13000000,56089.60000000,494.68280500,1620369899999,27687842.13818105,17184,228.53738900,12791964.86280175,0
